Customer_id,Revenue_Total,N_Purchases,Purchase_DATE,Purchase_VALUE,Pay_Method,Most_Purchased
510408,36.9,1,29.06.21,36.9,1,Laundry and Detergents
510409,38.8,4,11.01.21,16.684,3,Dishwashing and Kitchen Cleaners
510410,16.6,5,05.06.21,14.608,1,Trash Bags and Bins
510411,33.9,3,29.10.21,30.849,1,Paper Products
510412,45.9,6,03.04.21,5.049,0,Pest Control
510413,1.6,6,11.11.21,0.288,0,Home Fragrance
510414,18.3,1,30.03.21,18.3,0,Air Purifiers and Humidifiers
510415,43.7,6,30.01.21,19.228,1,Water Filters and Purifiers
510416,32.9,7,15.05.21,21.056,0,Light Bulbs and Fixtures
510417,18.1,1,29.07.21,18.1,0,Home Security Systems
510418,38.3,6,23.09.21,12.639,1,Furniture and Decor
510419,46.9,1,15.06.21,46.9,0,Bedding and Linens
510420,31.5,5,30.09.21,29.61,3,Bath Towels and Mats
510421,35.9,7,25.05.21,31.592,1,Fresh Fruits
510422,34.8,2,04.02.21,12.876,2,Fresh Vegetables
510423,20.2,3,08.07.21,17.776,0,Dairy and Eggs
510424,45.9,3,21.09.21,41.31,2,Meat and Poultry
510425,35,7,05.03.21,19.95,1,Seafood
510426,21.3,1,31.08.21,21.3,2,Bread and Bakery
510427,12.8,6,17.02.21,9.344,3,Pantry Staples
510428,55.3,5,02.10.21,13.272,3,Beverages
510429,28.8,3,28.06.21,19.296,0,Snacks and Chips
510430,26.7,4,20.02.21,19.224,2,Frozen Foods
510431,36.2,6,07.04.21,33.304,2,Breakfast Foods
510432,15.9,5,07.04.21,1.59,2,Canned Goods
510433,28.6,2,28.10.21,3.146,0,Pasta and Grains
510434,55.9,6,08.11.21,51.428,3,Cooking Oils and Condiments
510435,8.6,7,26.02.21,6.364,2,Baking Ingredients
510436,23.6,7,12.06.21,21.24,3,Spices and Seasonings
510437,1.5,1,17.05.21,1.5,2,International Foods
510438,39.5,4,15.02.21,19.355,2,Organic Products
510439,13.7,7,22.08.21,7.946,0,Gluten-Free Products
510440,13.4,4,03.08.21,0.67,2,Vegan and Plant-Based
510441,36.1,3,07.12.21,8.664,2,Ready-to-Eat Meals
510442,7,2,20.05.21,6.44,0,Baby and Toddler
510443,38.6,3,24.02.21,17.756,1,Pet Supplies
510444,35.3,1,31.03.21,35.3,3,Cleaning Supplies
510445,1.4,1,16.09.21,1.4,1,Personal Care
510446,24.1,2,15.01.21,15.183,3,Health and Wellness
510447,32.1,6,05.10.21,2.568,1,Vitamins and Supplements
510448,8.6,2,28.02.21,4.214,0,Home and Kitchen Essentials
510449,39.4,7,16.01.21,24.034,2,Office and School Supplies
510450,33.1,6,28.01.21,28.466,1,Electronics and Appliances
510451,23.5,2,24.09.21,21.62,2,Outdoor and Garden
510452,38.3,1,01.12.21,38.3,2,Home Decor
510453,22.6,2,13.02.21,19.888,0,Clothing and Accessories
510454,30.7,2,08.01.21,23.332,2,Shoes and Footwear
510455,59.9,3,07.12.21,11.381,2,Beauty and Skincare
510456,4.4,1,22.11.21,4.4,2,Hair Care
510457,39.9,5,18.05.21,11.571,0,Oral Care
510458,21.7,3,10.10.21,13.454,2,Bath and Body
510459,47.9,5,22.05.21,20.597,1,Feminine Hygiene
510460,6.6,2,14.09.21,4.95,1,Men's Grooming
510461,22,1,27.05.21,22,2,Shaving and Hair Removal
510462,38.3,7,20.06.21,14.554,3,Fragrances
510463,39.3,2,03.02.21,16.899,1,Health Monitors
510464,37.1,3,19.09.21,11.872,0,Fitness and Exercise
510465,43.9,4,04.02.21,21.511,2,Sports and Outdoor Recreation
510466,17.7,2,29.05.21,11.505,1,Baby Care Products
510467,21.2,1,01.09.21,21.2,2,Diapers and Wipes
510468,23.5,7,22.11.21,13.63,3,Baby Food
510469,7.8,6,27.01.21,2.886,0,Baby Gear and Nursery
510470,18.2,3,14.09.21,13.286,1,Toys and Games
510471,0.5,4,17.09.21,0.425,1,Electronics Accessories
510472,14.1,1,30.12.21,14.1,0,Phone and Tablet Accessories
510473,2.7,5,18.09.21,0.918,0,Computer Hardware
510474,33.4,2,09.11.21,24.382,1,Software and Apps
510475,33.2,3,27.12.21,23.572,1,Office Supplies
510476,36.7,4,15.12.21,3.303,3,Printers and Scanners
510477,40.3,6,29.07.21,8.463,1,Networking and Internet
510478,37,1,21.08.21,37,3,Home Security
510479,53.5,1,02.02.21,53.5,2,Smart Home Devices
510480,33.9,1,11.10.21,33.9,0,Audio and Headphones
510481,21.3,5,28.05.21,8.52,3,Cameras and Photography
510482,29.6,5,30.01.21,27.232,0,Gaming
510483,55.1,7,18.08.21,19.285,2,Books and Literature
510484,30.5,5,19.08.21,8.235,3,Movies and TV Shows
510485,28.6,6,07.06.21,17.16,2,Music and Instruments
510486,53.7,3,25.06.21,12.351,1,Arts and Crafts
510487,32.9,3,18.07.21,26.978,3,Sewing and Needlecraft
510488,58.7,5,25.08.21,25.241,3,Party Supplies
510489,3.8,7,14.12.21,1.368,2,Greeting Cards and Gift Wrap
510490,14.3,7,06.06.21,8.151,2,Home Improvement
510491,6.1,1,01.08.21,6.1,0,Tools and Hardware
510492,16.6,3,28.06.21,14.442,0,Automotive
510493,9.2,1,05.05.21,9.2,1,Emergency Preparedness
510494,41.5,2,08.07.21,9.13,0,Travel and Luggage
510495,31.5,2,19.07.21,24.885,3,Camping and Hiking
510496,0.6,7,18.08.21,0.372,3,Fishing and Hunting
510497,17.5,2,27.10.21,8.75,1,Cycling and Biking
510498,51.9,5,28.07.21,10.38,1,Exercise Equipment
510499,58.3,3,10.03.21,52.47,3,Yoga and Pilates
510500,35.9,5,21.11.21,33.746,1,Fitness Accessories
510501,8.6,5,18.08.21,4.128,0,Water Sports
510502,47.5,5,06.01.21,32.775,0,Team Sports
510503,36.5,4,03.05.21,20.805,0,Individual Sports
510504,4.7,6,06.08.21,3.431,1,Board Games and Puzzles
510505,4.5,1,24.05.21,4.5,2,Educational Toys
510506,40.9,7,05.12.21,1.227,2,Stuffed Animals and Plush Toys
510507,0.7,5,29.07.21,0.364,3,Dolls and Action Figures
510508,51.3,1,22.11.21,51.3,3,Building Sets and Blocks
510509,20,7,17.10.21,2.6,1,Outdoor Toys
510510,55.9,3,28.05.21,1.677,2,Arts and Crafts Kits for Kids
510511,30.2,2,04.06.21,6.644,1,Learning and Development
510512,7.5,4,06.07.21,0.6,3,Baby and Toddler Toys
510513,45.1,6,16.11.21,43.747,2,Party Games and Supplies
510514,26.9,7,07.05.21,12.105,3,Costumes and Dress-up
510515,41.9,6,07.10.21,12.151,1,Personalized Gifts
510516,31.1,5,05.10.21,31.1,3,Food Storage and Organization
510517,50.5,3,26.04.21,50.5,2,Cleaning Tools and Supplies
510518,26.7,1,10.10.21,26.7,2,Laundry and Detergents
510519,38.3,1,23.05.21,38.3,0,Dishwashing and Kitchen Cleaners
510520,4.1,1,07.12.21,4.1,1,Trash Bags and Bins
510521,50.1,6,05.09.21,28.056,1,Paper Products
510522,29.9,7,17.02.21,2.093,3,Pest Control
510523,34.4,1,01.04.21,34.4,1,Home Fragrance
510524,24.1,1,04.11.21,24.1,0,Air Purifiers and Humidifiers
510525,52.3,7,14.08.21,6.799,1,Water Filters and Purifiers
510526,40.1,6,05.04.21,5.213,2,Light Bulbs and Fixtures
510527,34.2,4,23.05.21,5.472,1,Home Security Systems
510528,22.7,3,15.08.21,8.626,1,Furniture and Decor
510529,4.5,1,22.09.21,4.5,2,Bedding and Linens
510530,14.8,6,13.04.21,3.7,2,Fresh Fruits
510531,18.7,4,14.08.21,11.22,0,Fresh Vegetables
510532,16.9,1,06.04.21,16.9,0,Dairy and Eggs
510533,24.8,1,12.01.21,24.8,0,Meat and Poultry
510534,30.9,5,16.12.21,3.09,0,Seafood
510535,20.5,5,10.11.21,2.665,2,Bread and Bakery
510536,31.1,6,08.02.21,10.263,2,Pantry Staples
510537,12.2,4,07.01.21,8.296,2,Beverages
510538,28.5,5,19.03.21,28.215,1,Snacks and Chips
510539,36.9,2,24.08.21,16.236,2,Frozen Foods
510540,9.5,6,24.12.21,6.84,2,Breakfast Foods
510541,37.7,6,14.02.21,7.917,3,Canned Goods
510542,38.3,2,20.10.21,14.171,2,Pasta and Grains
510543,32.5,1,06.07.21,32.5,3,Cooking Oils and Condiments
510544,8.5,4,20.11.21,0.17,2,Baking Ingredients
510545,34.7,4,25.10.21,14.227,3,Spices and Seasonings
510546,6.4,7,06.08.21,2.112,3,International Foods
510547,9.1,1,22.12.21,9.1,0,Organic Products
510548,56.1,1,06.08.21,56.1,0,Gluten-Free Products
510549,14.7,6,27.07.21,7.938,0,Vegan and Plant-Based
510550,21.2,4,05.03.21,8.904,1,Ready-to-Eat Meals
510551,15.6,5,01.08.21,13.572,2,Baby and Toddler
510552,5.1,5,24.12.21,2.703,2,Pet Supplies
510553,45.9,7,18.01.21,16.524,3,Cleaning Supplies
510554,26.3,6,20.10.21,24.459,2,Personal Care
510555,9.1,6,18.01.21,8.19,3,Health and Wellness
510556,32.3,7,27.07.21,31.008,0,Vitamins and Supplements
510557,18,6,13.11.21,5.04,2,Home and Kitchen Essentials
510558,2.6,6,19.03.21,0.988,0,Office and School Supplies
510559,48.7,1,01.04.21,48.7,0,Electronics and Appliances
510560,35.5,4,23.08.21,5.325,2,Outdoor and Garden
510561,1.3,4,28.04.21,0.819,1,Home Decor
510562,27.8,7,13.01.21,2.224,0,Clothing and Accessories
510563,41.1,7,29.05.21,23.016,1,Shoes and Footwear
510564,18.1,7,02.12.21,0.905,0,Beauty and Skincare
510565,33.7,2,30.11.21,1.685,1,Hair Care
510566,12.9,4,28.07.21,12.255,2,Oral Care
510567,31.1,7,28.01.21,28.612,2,Bath and Body
510568,15,1,16.09.21,15,2,Feminine Hygiene
510569,11.1,2,07.10.21,6.327,3,Men's Grooming
510570,28,7,15.04.21,18.2,2,Shaving and Hair Removal
510571,5.5,1,23.06.21,5.5,2,Fragrances
510572,32.1,5,09.03.21,11.235,3,Health Monitors
510573,37.5,7,25.04.21,14.625,3,Fitness and Exercise
510574,9.9,3,05.03.21,0.594,2,Sports and Outdoor Recreation
510575,19.6,1,06.04.21,19.6,2,Baby Care Products
510576,31.3,2,30.07.21,14.085,2,Diapers and Wipes
510577,39.5,4,18.11.21,12.245,0,Baby Food
510578,56.9,2,24.07.21,6.828,1,Baby Gear and Nursery
510579,39.4,2,15.01.21,37.43,1,Toys and Games
510580,26.9,1,19.06.21,26.9,3,Electronics Accessories
510581,40.3,6,19.10.21,35.464,0,Phone and Tablet Accessories
510582,34.5,7,18.12.21,13.11,0,Computer Hardware
510583,47.7,2,25.11.21,30.528,3,Software and Apps
510584,59.1,4,01.02.21,34.278,2,Office Supplies
510585,25.7,6,12.05.21,18.247,2,Printers and Scanners
510586,31.5,5,09.12.21,11.97,2,Networking and Internet
510587,5.7,6,05.08.21,2.28,3,Home Security
510588,14.1,6,18.07.21,10.434,3,Smart Home Devices
510589,36.1,5,01.12.21,24.909,0,Audio and Headphones
510590,33.4,1,20.12.21,33.4,3,Cameras and Photography
510591,18.6,6,15.04.21,12.648,0,Gaming
510592,6.2,1,13.06.21,6.2,1,Books and Literature
510593,30.5,7,26.07.21,19.52,3,Movies and TV Shows
510594,5,6,18.11.21,3.95,2,Music and Instruments
510595,40.9,7,02.04.21,20.859,1,Arts and Crafts
510596,53.5,3,28.05.21,17.655,2,Sewing and Needlecraft
510597,39.5,4,20.11.21,26.86,1,Party Supplies
510598,6.1,3,08.02.21,2.135,0,Greeting Cards and Gift Wrap
510599,32.6,1,03.03.21,32.6,2,Home Improvement
510600,36.6,5,10.05.21,12.078,2,Tools and Hardware
510601,36.5,3,04.07.21,17.155,3,Automotive
510602,20.4,3,09.06.21,15.3,1,Emergency Preparedness
510603,52.9,1,14.04.21,52.9,2,Travel and Luggage
510604,11.4,5,27.09.21,5.244,2,Camping and Hiking
510605,14.3,7,12.10.21,7.436,1,Fishing and Hunting
510606,27.8,1,26.05.21,27.8,1,Cycling and Biking
510607,13.1,1,19.03.21,13.1,1,Exercise Equipment
510608,58.7,1,17.05.21,58.7,0,Yoga and Pilates
510609,39.9,2,30.03.21,32.718,3,Fitness Accessories
510610,35.9,3,05.02.21,22.976,1,Water Sports
510611,19.8,6,16.12.21,19.404,2,Team Sports
510612,15.9,4,29.11.21,9.063,2,Individual Sports
510613,21.1,4,22.06.21,3.165,1,Board Games and Puzzles
510614,10.9,1,21.04.21,10.9,3,Educational Toys
510615,37.7,2,13.06.21,10.933,2,Stuffed Animals and Plush Toys
510616,47.5,2,20.04.21,15.2,1,Dolls and Action Figures
510617,7.7,5,02.11.21,7.315,3,Building Sets and Blocks
510618,46.3,7,11.05.21,21.761,2,Outdoor Toys
510619,44.5,6,11.11.21,25.81,2,Arts and Crafts Kits for Kids
510620,34.9,1,20.09.21,34.9,2,Learning and Development
510621,28.2,5,14.03.21,13.254,2,Baby and Toddler Toys
510622,17.3,4,02.02.21,4.671,0,Party Games and Supplies
510623,31.7,5,13.08.21,9.827,3,Costumes and Dress-up
510624,38.3,5,25.10.21,3.83,0,Personalized Gifts
510625,3.5,7,15.04.21,2.485,1,Food Storage and Organization
510626,8.2,4,06.03.21,4.346,2,Cleaning Tools and Supplies
510627,29.1,2,04.03.21,27.354,0,Laundry and Detergents
510628,31.6,6,17.10.21,19.276,1,Dishwashing and Kitchen Cleaners
510629,47.7,5,29.09.21,7.632,1,Trash Bags and Bins
510630,30,5,15.10.21,27.3,3,Paper Products
510631,59.9,6,28.08.21,42.529,1,Pest Control
510632,5.9,7,07.07.21,4.956,3,Home Fragrance
510633,30.9,2,22.10.21,6.798,1,Air Purifiers and Humidifiers
510634,32.5,6,08.01.21,25.675,3,Water Filters and Purifiers
510635,27,7,22.02.21,11.34,0,Light Bulbs and Fixtures
510636,29.1,3,28.07.21,21.825,2,Home Security Systems
510637,37.9,7,24.02.21,15.16,3,Furniture and Decor
510638,21.6,4,31.03.21,10.152,0,Bedding and Linens
510639,14.3,3,21.11.21,5.577,1,Fresh Fruits
510640,39.6,2,08.03.21,20.592,2,Fresh Vegetables
510641,43.9,4,22.03.21,19.316,1,Dairy and Eggs
510642,31.7,2,27.04.21,11.412,1,Meat and Poultry
510643,30,6,21.06.21,3.6,2,Seafood
510644,17.2,5,12.12.21,9.288,3,Bread and Bakery
510645,51.1,6,06.10.21,36.792,1,Pantry Staples
510646,34.4,3,15.04.21,16.168,1,Beverages
510647,31.7,3,05.06.21,23.775,3,Snacks and Chips
510648,52.9,7,16.11.21,4.232,2,Frozen Foods
510649,19.4,7,07.10.21,9.894,2,Breakfast Foods
510650,19.7,6,25.06.21,18.518,1,Canned Goods
510651,38.1,7,14.10.21,29.337,3,Pasta and Grains
510652,59.7,6,31.01.21,39.999,1,Cooking Oils and Condiments
510653,16.7,7,29.01.21,13.694,3,Baking Ingredients
510654,33.5,2,16.07.21,10.72,1,Spices and Seasonings
510655,14.8,4,20.12.21,13.912,0,International Foods
510656,3.4,3,26.05.21,0.306,3,Organic Products
510657,15.3,3,19.08.21,2.448,2,Gluten-Free Products
510658,14.4,4,11.10.21,7.776,0,Vegan and Plant-Based
510659,46.1,3,17.11.21,39.646,2,Ready-to-Eat Meals
510660,37.1,6,02.07.21,25.228,2,Baby and Toddler
510661,46.3,1,26.07.21,46.3,3,Pet Supplies
510662,30,3,04.09.21,6.9,2,Cleaning Supplies
510663,45.9,7,04.03.21,12.852,3,Personal Care
510664,50.9,5,27.09.21,2.036,1,Health and Wellness
510665,46.1,1,18.11.21,46.1,0,Vitamins and Supplements
510666,37,4,07.03.21,19.98,0,Home and Kitchen Essentials
510667,13.1,6,19.12.21,11.528,3,Office and School Supplies
510668,20.9,7,21.05.21,15.257,2,Electronics and Appliances
510669,38.5,2,01.06.21,25.41,0,Outdoor and Garden
510670,34.8,4,30.04.21,28.884,0,Home Decor
510671,23.6,5,06.09.21,1.18,1,Clothing and Accessories
510672,37.3,7,07.06.21,34.689,1,Shoes and Footwear
510673,38.5,4,17.03.21,32.34,1,Beauty and Skincare
510674,37.7,6,27.03.21,9.425,3,Hair Care
510675,34.7,4,07.05.21,7.634,3,Oral Care
510676,18.1,6,09.05.21,7.783,1,Bath and Body
510677,1.7,3,27.05.21,1.479,1,Feminine Hygiene
510678,31.1,7,27.05.21,18.66,2,Men's Grooming
510679,26.8,4,31.08.21,2.948,0,Shaving and Hair Removal
510680,19.5,2,10.01.21,1.17,0,Fragrances
510681,26,2,09.03.21,17.16,1,Health Monitors
510682,38.2,6,08.10.21,10.314,1,Fitness and Exercise
510683,17.8,3,18.11.21,16.198,0,Sports and Outdoor Recreation
510684,16.3,7,13.02.21,12.551,1,Baby Care Products
510685,11.9,4,01.10.21,5.474,1,Diapers and Wipes
510686,1.7,5,09.08.21,0.017,3,Baby Food
510687,8.3,4,18.01.21,3.901,0,Baby Gear and Nursery
510688,47.1,7,04.08.21,40.506,0,Toys and Games
510689,48.3,7,12.08.21,16.422,0,Electronics Accessories
510690,21.3,4,08.02.21,12.141,0,Phone and Tablet Accessories
510691,52.9,3,15.01.21,19.573,3,Computer Hardware
510692,36.8,5,08.06.21,28.336,0,Software and Apps
510693,34.2,3,25.11.21,28.044,3,Office Supplies
510694,4.2,6,13.08.21,0.588,1,Printers and Scanners
510695,38.5,2,14.07.21,31.185,2,Networking and Internet
510696,1.6,2,07.02.21,0.144,2,Home Security
510697,36.2,7,07.12.21,13.394,0,Smart Home Devices
510698,50.5,7,13.12.21,48.48,0,Audio and Headphones
510699,3.3,1,30.06.21,3.3,1,Cameras and Photography
510700,33.9,4,17.10.21,22.713,3,Gaming
510701,46.5,7,13.12.21,30.69,0,Books and Literature
510702,33.4,2,13.09.21,32.732,1,Movies and TV Shows
510703,47.9,3,29.11.21,43.589,0,Music and Instruments
510704,9.5,2,05.08.21,3.705,0,Arts and Crafts
510705,36.5,6,16.01.21,2.19,0,Sewing and Needlecraft
510706,45.3,3,15.09.21,2.718,2,Party Supplies
510707,42.3,2,14.08.21,27.495,1,Greeting Cards and Gift Wrap
510708,40.9,7,08.06.21,24.131,3,Home Improvement
510709,54.3,6,23.08.21,49.956,2,Tools and Hardware
510710,34.4,5,23.06.21,23.048,3,Automotive
510711,39.4,4,07.04.21,34.278,0,Emergency Preparedness
510712,14,6,27.06.21,6.16,3,Travel and Luggage
510713,26.7,1,23.11.21,26.7,1,Camping and Hiking
510714,33.5,3,15.08.21,11.39,2,Fishing and Hunting
510715,32.5,6,21.02.21,2.6,2,Cycling and Biking
510716,16.1,3,10.10.21,2.254,2,Exercise Equipment
510717,38.5,6,15.03.21,5.005,0,Yoga and Pilates
510718,27.8,5,26.05.21,24.186,1,Fitness Accessories
510719,45.1,5,24.07.21,9.471,2,Water Sports
510720,35.5,7,29.06.21,35.145,3,Team Sports
510721,38.1,2,24.04.21,33.147,0,Individual Sports
510722,27.6,2,05.11.21,26.22,2,Board Games and Puzzles
510723,37.9,2,03.10.21,32.215,1,Educational Toys
510724,17.5,1,01.02.21,17.5,0,Stuffed Animals and Plush Toys
510725,31.3,1,05.05.21,31.3,1,Dolls and Action Figures
510726,57.5,7,18.07.21,6.325,1,Building Sets and Blocks
510727,59.7,4,04.02.21,17.91,3,Outdoor Toys
510728,22.2,1,29.10.21,22.2,2,Arts and Crafts Kits for Kids
510729,22.3,2,22.09.21,19.401,0,Learning and Development
510730,58.7,5,08.03.21,23.48,2,Baby and Toddler Toys
510731,35.9,5,24.10.21,2.513,3,Party Games and Supplies
510732,6.6,4,14.08.21,1.782,3,Costumes and Dress-up
510733,30.2,7,25.08.21,11.174,2,Personalized Gifts
510734,42.7,4,31.12.21,5.551,3,Food Storage and Organization
510735,59.7,3,25.11.21,44.178,2,Cleaning Tools and Supplies
510736,9.1,5,05.11.21,0.637,0,Laundry and Detergents
510737,33.9,6,12.10.21,22.035,3,Dishwashing and Kitchen Cleaners
510738,15.7,1,28.05.21,15.7,2,Trash Bags and Bins
510739,22.6,7,27.12.21,3.842,2,Paper Products
510740,53.3,1,13.03.21,53.3,3,Pest Control
510741,8.2,3,07.05.21,1.558,2,Home Fragrance
510742,42.5,1,14.10.21,42.5,0,Air Purifiers and Humidifiers
510743,34,3,22.07.21,9.52,2,Water Filters and Purifiers
510744,8.9,5,13.07.21,5.696,3,Light Bulbs and Fixtures
510745,30.6,4,15.07.21,5.202,2,Home Security Systems
510746,7.4,5,14.04.21,5.254,3,Furniture and Decor
510747,11.6,5,04.05.21,6.728,0,Bedding and Linens
510748,36.7,1,09.11.21,36.7,1,Fresh Fruits
510749,18.8,5,13.10.21,11.468,3,Fresh Vegetables
510750,23.9,7,30.04.21,4.541,0,Dairy and Eggs
510751,18.7,5,27.09.21,2.805,1,Meat and Poultry
510752,29.3,7,18.02.21,21.096,0,Seafood
510753,39.9,5,23.07.21,33.915,1,Bread and Bakery
510754,30.7,4,21.12.21,26.095,3,Pantry Staples
510755,30.4,2,21.07.21,21.888,0,Beverages
510756,3.6,7,22.12.21,3.204,0,Snacks and Chips
510757,5.9,7,09.06.21,4.13,2,Frozen Foods
510758,23.8,3,04.07.21,7.14,1,Breakfast Foods
510759,12.9,4,12.09.21,0.645,1,Canned Goods
510760,27.4,4,20.08.21,17.262,3,Pasta and Grains
510761,10.6,7,04.08.21,7.526,0,Cooking Oils and Condiments
510762,31.3,6,22.02.21,2.504,0,Baking Ingredients
510763,19.1,4,15.03.21,18.145,1,Spices and Seasonings
510764,57.5,1,23.09.21,57.5,3,International Foods
510765,35.1,4,14.06.21,17.199,0,Organic Products
510766,36.7,3,11.12.21,2.202,3,Gluten-Free Products
510767,37.9,6,23.01.21,27.288,2,Vegan and Plant-Based
510768,44.1,5,23.06.21,10.584,1,Ready-to-Eat Meals
510769,31.7,5,28.03.21,3.487,2,Baby and Toddler
510770,18.3,2,24.01.21,9.516,1,Pet Supplies
510771,51.5,6,22.01.21,18.025,1,Cleaning Supplies
510772,31.5,7,18.01.21,14.175,3,Personal Care
510773,46.9,7,06.05.21,6.566,2,Health and Wellness
510774,36.9,5,29.08.21,13.653,1,Vitamins and Supplements
510775,6,7,09.01.21,0.6,0,Home and Kitchen Essentials
510776,19.3,2,25.05.21,2.702,2,Office and School Supplies
510777,29.7,5,13.01.21,12.177,1,Electronics and Appliances
510778,58.7,4,25.08.21,37.568,3,Outdoor and Garden
510779,30,1,28.03.21,30,3,Home Decor
510780,17.1,3,07.04.21,13.338,3,Clothing and Accessories
510781,9.5,5,11.06.21,7.79,2,Shoes and Footwear
510782,27.6,6,28.04.21,23.736,1,Beauty and Skincare
510783,33.2,7,02.04.21,5.976,3,Hair Care
510784,18.1,2,07.03.21,4.525,3,Oral Care
510785,35.7,5,03.08.21,7.854,3,Bath and Body
510786,4.9,3,02.09.21,4.655,0,Feminine Hygiene
510787,26.9,6,25.08.21,1.883,0,Men's Grooming
510788,32.9,7,14.09.21,23.359,1,Shaving and Hair Removal
510789,26.9,6,08.06.21,26.631,1,Fragrances
510790,38.7,5,28.02.21,1.935,0,Health Monitors
510791,37.9,3,07.07.21,25.393,1,Fitness and Exercise
510792,26.7,4,02.04.21,19.758,1,Sports and Outdoor Recreation
510793,16.9,7,28.06.21,8.957,0,Baby Care Products
510794,4.7,7,25.12.21,0.752,2,Diapers and Wipes
510795,22,2,08.02.21,5.06,3,Baby Food
510796,29.6,5,21.04.21,19.536,2,Baby Gear and Nursery
510797,7.5,6,28.09.21,5.1,2,Toys and Games
510798,6.7,7,12.02.21,3.35,2,Electronics Accessories
510799,39.3,6,29.07.21,8.646,2,Phone and Tablet Accessories
510800,38.3,7,05.08.21,11.873,3,Computer Hardware
510801,51.5,6,05.02.21,28.84,2,Software and Apps
510802,9.7,2,30.11.21,4.462,0,Office Supplies
510803,33.7,7,13.07.21,28.982,0,Printers and Scanners
510804,36.8,5,07.07.21,9.2,1,Networking and Internet
510805,54.7,3,25.10.21,45.401,3,Home Security
510806,19.8,1,01.03.21,19.8,0,Smart Home Devices
510807,18.5,4,20.01.21,11.47,2,Audio and Headphones
510808,30.4,1,02.05.21,30.4,1,Cameras and Photography
510809,35.9,5,20.08.21,0.359,2,Gaming
510810,40,5,10.07.21,14.4,0,Books and Literature
510811,33.1,1,13.08.21,33.1,3,Movies and TV Shows
510812,31.2,6,31.07.21,6.24,1,Music and Instruments
510813,36.7,5,29.07.21,30.094,0,Arts and Crafts
510814,16.3,4,22.04.21,13.04,1,Sewing and Needlecraft
510815,35.6,3,07.02.21,24.564,2,Party Supplies
510816,15.7,7,16.04.21,5.966,2,Greeting Cards and Gift Wrap
510817,37,5,02.01.21,14.06,0,Home Improvement
510818,25.5,7,01.04.21,1.53,2,Tools and Hardware
510819,30.7,5,04.02.21,18.727,1,Automotive
510820,30.6,3,13.04.21,17.748,1,Emergency Preparedness
510821,23.2,6,12.07.21,17.168,1,Travel and Luggage
510822,1.2,4,24.09.21,0.78,1,Camping and Hiking
510823,15.7,5,28.08.21,3.768,0,Fishing and Hunting
510824,22.4,2,16.05.21,18.144,0,Cycling and Biking
