Customer_id,Age,Gender,Location,MembershipLevel
511058,38,1,Alaska,Nova
511059,45,1,North Dakota,Nova
511060,53,1,California,Nova
511061,43,1,North Dakota,Nova
511062,27,1,New Jersey,Nova
511063,37,1,South Dakota,Nova
511064,26,1,Michigan,Nova
511065,54,1,Pennsylvania,Nova
511066,21,0,South Dakota,Nova
511067,55,1,Connecticut,Nova
511068,41,0,Maine,Nova
511069,52,1,Georgia,Nova
511070,25,1,Louisiana,Nova
511071,36,1,West Virginia,Nova
511072,62,1,Wisconsin,Nova
511073,38,1,Missouri,Nova
511074,57,0,Connecticut,Nova
511075,28,1,Iowa,Nova
511076,37,0,Massachusetts,Nova
511077,56,1,New Hampshire,Nova
511078,42,1,Colorado,Nova
511079,32,0,Arkansas,Nova
511080,61,0,Connecticut,Nova
511081,25,1,Kentucky,Nova
511082,36,1,Virginia,Nova
511083,55,1,Iowa,Nova
511084,56,0,Mississippi,Nova
511085,26,1,Mississippi,Nova
511086,44,1,Alaska,Nova
511087,38,1,Missouri,Nova
511088,32,1,South Carolina,Nova
511089,31,0,Massachusetts,Nova
511090,44,1,Mississippi,Nova
511091,42,1,Hawaii,Nova
511092,52,0,Illinois,Nova
511093,47,1,Montana,Nova
511094,45,0,Wisconsin,Nova
511095,16,0,Alaska,Aurora
511096,52,0,New Mexico,Nova
511097,32,1,Iowa,Nova
511098,23,1,North Carolina,Nova
511099,33,1,Kansas,Nova
511100,24,0,Mississippi,Nova
511101,23,0,Indiana,Nova
511102,50,0,Kansas,Nova
511103,46,0,Wisconsin,Aurora
511104,23,1,Arkansas,Nova
511105,54,0,Alaska,Aurora
511106,55,1,Oklahoma,Nova
511107,24,0,New Hampshire,Nova
511108,42,1,South Dakota,Nova
511109,42,0,North Dakota,Nova
511110,61,1,Minnesota,Nova
511111,26,1,South Carolina,Aurora
511112,42,1,Massachusetts,Nova
511113,38,1,Colorado,Nova
511114,60,0,Rhode Island,Nova
511115,61,1,Oregon,Nova
511116,27,1,California,Nova
511117,53,0,Kansas,Nova
511118,35,1,Idaho,Nova
511119,53,1,Wyoming,Nova
511120,27,1,Montana,Nova
511121,35,1,New Mexico,Nova
511122,17,1,Texas,Nova
511123,16,0,Indiana,Nova
511124,42,0,Washington,Nova
511125,49,1,Colorado,Nova
511126,46,1,Kentucky,Nova
511127,37,1,West Virginia,Nova
511128,25,0,Alaska,Nova
511129,19,0,Connecticut,Nova
511130,19,1,Michigan,Nova
511131,39,0,Utah,Nova
511132,61,1,South Carolina,Nova
511133,22,1,Florida,Nova
511134,30,1,Oregon,Nova
511135,24,0,California,Nova
511136,44,1,Florida,Nova
511137,63,0,Oregon,Nova
511138,29,0,Alaska,Nova
511139,55,1,Iowa,Nova
511140,44,1,North Carolina,Nova
511141,19,1,Wyoming,Nova
511142,38,0,North Dakota,Nova
511143,60,1,Missouri,Nova
511144,61,1,Ohio,Nova
511145,25,0,Montana,Nova
511146,22,1,Louisiana,Aurora
511147,27,1,Arkansas,Nova
511148,18,1,Nebraska,Nova
511149,56,1,Wyoming,Nova
511150,41,0,Alaska,Nova
511151,28,1,Connecticut,Nova
511152,17,0,Alaska,Nova
511153,42,1,Alabama,Nova
511154,63,0,Connecticut,Nova
511155,25,1,Maine,Nova
511156,40,1,Colorado,Nova
511157,34,1,Vermont,Nova
511158,41,1,Mississippi,Nova
511159,34,1,Arkansas,Nova
511160,18,0,Oklahoma,Nova
511161,53,1,Montana,Nova
511162,47,0,Maryland,Nova
511163,53,0,Kentucky,Nova
511164,16,1,Alabama,Nova
511165,42,1,South Dakota,Nova
511166,27,1,New Jersey,Nova
511167,19,1,Virginia,Nova
511168,48,1,Minnesota,Nova
511169,41,1,Nevada,Nova
511170,27,0,Arizona,Nova
511171,42,0,Kentucky,Nova
511172,25,0,Indiana,Aurora
511173,33,0,Idaho,Nova
511174,43,1,Wyoming,Nova
511175,55,1,Arizona,Nova
511176,24,0,New York,Nova
511177,59,0,West Virginia,Aurora
511178,39,1,Colorado,Nova
511179,23,0,Mississippi,Nova
511180,29,1,Nevada,Nova
511181,49,0,Washington,Nova
511182,20,1,Delaware,Nova
511183,49,1,Alabama,Nova
511184,50,1,New Jersey,Nova
511185,40,0,Ohio,Nova
511186,27,1,Alabama,Nova
511187,56,1,Wyoming,Nova
511188,45,1,Washington,Nova
511189,49,0,Connecticut,Nova
511190,41,0,Washington,Nova
511191,53,1,New Jersey,Nova
511192,19,1,Kentucky,Nova
511193,45,0,Hawaii,Nova
511194,56,0,Hawaii,Nova
511195,16,0,Tennessee,Nova
511196,53,1,California,Nova
511197,18,1,West Virginia,Nova
511198,34,1,Vermont,Nova
511199,43,0,Illinois,Nova
511200,49,1,South Dakota,Nova
511201,61,1,Oklahoma,Nova
511202,39,1,Florida,Nova
511203,54,1,Vermont,Nova
511204,35,1,New Jersey,Nova
511205,31,1,Indiana,Nova
511206,47,0,Alabama,Nova
511207,25,0,Idaho,Nova
511208,28,1,Connecticut,Nova
511209,33,1,Hawaii,Nova
511210,36,0,Oklahoma,Nova
511211,42,0,Alabama,Nova
511212,63,0,Minnesota,Nova
511213,41,1,Colorado,Nova
511214,41,0,Ohio,Nova
511215,53,1,Pennsylvania,Nova
511216,49,0,Arkansas,Nova
511217,49,1,Vermont,Nova
511218,57,1,North Dakota,Nova
511219,19,0,Kansas,Nova
511220,37,1,Nevada,Nova
511221,32,1,Rhode Island,Nova
511222,27,1,Minnesota,Nova
511223,41,0,Maine,Nova
511224,44,0,Rhode Island,Nova
511225,52,1,Missouri,Nova
511226,28,1,Iowa,Nova
511227,24,1,New Jersey,Nova
511228,62,1,Kentucky,Nova
511229,60,0,California,Nova
511230,25,1,Massachusetts,Nova
511231,59,0,Maine,Nova
511232,59,1,New York,Nova
511233,48,1,Mississippi,Nova
511234,55,1,Alaska,Nova
511235,49,1,Delaware,Nova
511236,21,1,Connecticut,Nova
511237,57,1,South Carolina,Nova
511238,54,1,Minnesota,Nova
511239,59,1,Utah,Nova
511240,62,1,Kentucky,Nova
511241,34,0,Pennsylvania,Nova
511242,48,1,New Mexico,Nova
511243,23,0,Indiana,Nova
511244,18,1,Alaska,Nova
511245,36,1,Georgia,Nova
511246,62,0,Rhode Island,Nova
511247,30,0,Connecticut,Nova
511248,29,1,Virginia,Nova
511249,32,0,West Virginia,Nova
511250,62,1,Tennessee,Nova
511251,47,1,Minnesota,Nova
511252,31,0,Delaware,Nova
511253,34,1,Utah,Nova
511254,45,1,Vermont,Nova
511255,43,0,Tennessee,Nova
511256,36,0,Nevada,Nova
511257,17,1,Alabama,Nova
511258,20,1,Georgia,Nova
511259,25,1,New York,Nova
511260,63,1,New Hampshire,Nova
511261,36,1,North Carolina,Nova
511262,19,0,Missouri,Nova
511263,22,1,Missouri,Nova
511264,46,1,Indiana,Nova
511265,28,1,Arkansas,Nova
511266,63,1,Georgia,Nova
511267,53,1,Delaware,Nova
511268,46,1,Idaho,Nova
511269,47,1,Wyoming,Nova
511270,33,1,West Virginia,Nova
511271,23,1,Pennsylvania,Nova
511272,48,1,Iowa,Nova
511273,18,1,North Carolina,Nova
511274,27,1,Georgia,Nova
511275,39,1,Florida,Nova
511276,45,1,Montana,Nova
511277,34,0,South Dakota,Nova
511278,48,0,Rhode Island,Nova
511279,58,0,Florida,Nova
511280,59,0,Maryland,Nova
511281,45,1,Maine,Nova
511282,40,0,Wisconsin,Nova
511283,36,1,Washington,Nova
511284,39,1,Maryland,Nova
511285,31,1,Illinois,Nova
511286,33,0,South Dakota,Nova
511287,20,1,Virginia,Nova
511288,48,0,Massachusetts,Nova
511289,29,1,Kansas,Nova
511290,24,0,Hawaii,Nova
511291,34,1,Rhode Island,Nova
511292,40,1,Virginia,Nova
511293,27,0,California,Nova
511294,25,1,Massachusetts,Nova
511295,22,1,Vermont,Nova
511296,56,1,Wisconsin,Nova
511297,48,0,Oklahoma,Nova
511298,50,1,Florida,Nova
511299,62,1,South Dakota,Nova
511300,23,1,Illinois,Nova
511301,40,1,Maryland,Nova
511302,55,1,Oregon,Nova
511303,53,0,Texas,Nova
511304,60,1,Kentucky,Nova
511305,52,1,Illinois,Nova
511306,25,1,Massachusetts,Nova
511307,16,1,North Carolina,Nova
511308,42,0,New Hampshire,Nova
511309,42,0,Maine,Nova
511310,22,1,Nebraska,Nova
511311,63,1,Arkansas,Nova
511312,45,0,Ohio,Nova
511313,17,1,Iowa,Nova
511314,62,1,Delaware,Nova
511315,56,0,Rhode Island,Nova
511316,57,1,Pennsylvania,Nova
511317,58,1,Michigan,Nova
511318,30,0,North Dakota,Nova
511319,53,0,Texas,Nova
511320,40,1,Delaware,Nova
511321,29,1,Nevada,Nova
511322,25,0,Delaware,Nova
511323,50,1,Hawaii,Star
511324,56,0,Florida,Nova
511325,42,1,Oklahoma,Nova
511326,30,1,Pennsylvania,Star
511327,30,0,North Dakota,Nova
511328,54,1,New Hampshire,Nova
511329,31,0,Iowa,Nova
511330,40,0,Oregon,Nova
511331,46,0,Alabama,Nova
511332,30,1,Kansas,Nova
511333,32,0,Iowa,Nova
511334,25,1,California,Nova
511335,61,1,Maine,Nova
511336,22,1,Iowa,Nova
511337,48,0,Nevada,Nova
511338,34,1,South Dakota,Nova
511339,50,1,Georgia,Nova
511340,40,1,California,Nova
511341,16,0,Hawaii,Nova
511342,57,0,Ohio,Nova
511343,27,1,Alaska,Nova
511344,27,0,Oregon,Nova
511345,29,1,Massachusetts,Nova
511346,43,0,Vermont,Nova
511347,36,0,North Dakota,Nova
511348,52,1,Nebraska,Nova
511349,25,1,Georgia,Nova
511350,33,1,Iowa,Nova
511351,52,1,Arkansas,Nova
511352,20,1,Hawaii,Nova
511353,51,1,Virginia,Nova
511354,35,1,New Jersey,Nova
511355,44,1,New Jersey,Star
511356,31,1,South Carolina,Nova
511357,59,1,Pennsylvania,Nova
511358,33,0,Minnesota,Nova
511359,37,0,Nevada,Star
511360,16,1,Hawaii,Nova
511361,34,0,South Dakota,Nova
511362,33,0,Tennessee,Nova
511363,24,1,West Virginia,Nova
511364,49,0,Nevada,Nova
511365,57,1,Maryland,Nova
511366,51,1,Tennessee,Nova
511367,60,0,Missouri,Nova
511368,50,0,Nebraska,Nova
511369,52,0,Delaware,Nova
511370,28,1,Indiana,Star
511371,60,0,Pennsylvania,Nova
511372,30,1,Mississippi,Nova
511373,29,1,New Hampshire,Nova
511374,44,0,Montana,Nova
511375,61,1,Virginia,Nova
511376,45,1,New Hampshire,Nova
511377,36,1,Tennessee,Nova
511378,63,0,Kansas,Nova
511379,27,0,Illinois,Nova
511380,24,1,Delaware,Nova
511381,51,0,Kentucky,Nova
511382,43,1,Missouri,Nova
511383,31,1,Georgia,Nova
511384,39,1,New Mexico,Nova
511385,39,1,Connecticut,Nova
511386,34,0,Florida,Nova
511387,26,1,South Carolina,Nova
511388,29,1,Oregon,Star
511389,18,1,Missouri,Nova
511390,24,1,Texas,Nova
511391,46,1,Washington,Nova
511392,37,1,Hawaii,Nova
511393,18,1,Arkansas,Nova
511394,32,0,Iowa,Nova
511395,48,1,Tennessee,Nova
511396,21,1,Montana,Nova
511397,55,0,Arkansas,Nova
511398,59,1,North Carolina,Nova
511399,35,1,Arkansas,Nova
511400,22,1,Texas,Nova
511401,16,1,Illinois,Nova
511402,27,0,Colorado,Nova
511403,62,1,Idaho,Nova
511404,58,1,Kansas,Nova
511405,35,0,Arizona,Nova
511406,26,1,Delaware,Nova
511407,32,1,Indiana,Nova
511408,42,0,Virginia,Nova
511409,61,1,Kentucky,Star
511410,57,1,Virginia,Nova
511411,24,1,Arizona,Nova
511412,42,1,South Carolina,Nova
511413,21,1,North Carolina,Nova
511414,45,1,Georgia,Nova
511415,20,1,Indiana,Nova
511416,21,1,Kansas,Star
511417,51,1,Minnesota,Nova
511418,24,0,Iowa,Nova
511419,34,1,Wisconsin,Nova
511420,17,0,Louisiana,Nova
511421,53,1,Arizona,Nova
511422,47,0,Illinois,Nova
511423,29,1,Rhode Island,Nova
511424,34,1,Utah,Nova
511425,30,0,New York,Nova
511426,63,1,Colorado,Nova
511427,20,0,New Jersey,Nova
511428,21,1,Massachusetts,Nova
511429,20,1,Kansas,Nova
511430,59,1,Idaho,Nova
511431,42,0,North Carolina,Nova
511432,24,1,California,Nova
511433,55,0,Arizona,Nova
511434,30,1,Connecticut,Nova
511435,39,1,Iowa,Nova
511436,42,1,Massachusetts,Nova
511437,36,1,North Dakota,Nova
511438,18,1,California,Nova
511439,57,1,Maryland,Nova
511440,25,1,Hawaii,Nova
511441,60,1,Maryland,Nova
511442,25,1,Wisconsin,Nova
511443,57,0,Ohio,Nova
511444,18,1,Minnesota,Nova
511445,34,1,Wyoming,Nova
511446,21,0,Pennsylvania,Nova
511447,56,1,Kansas,Nova
511448,36,1,Pennsylvania,Nova
511449,54,1,Idaho,Nova
511450,22,1,Connecticut,Nova
511451,60,1,Massachusetts,Nova
511452,63,1,Alaska,Nova
511453,18,0,Tennessee,Nova
511454,56,0,Oregon,Nova
511455,44,1,Montana,Nova
511456,47,0,Louisiana,Nova
511457,18,1,Wisconsin,Nova
511458,48,0,Maine,Nova
511459,23,1,Massachusetts,Nova
511460,37,1,Tennessee,Star
511461,59,0,Utah,Nova
511462,35,1,South Dakota,Nova
511463,47,1,Illinois,Star
511464,59,1,Texas,Nova
511465,20,0,New York,Nova
511466,47,1,Nebraska,Nova
511467,32,1,Montana,Nova
511468,43,1,Delaware,Nova
511469,17,0,Delaware,Nova
511470,61,1,Hawaii,Nova
511471,35,1,Oklahoma,Nova
511472,42,1,Maine,Nova
511473,32,0,Oklahoma,Nova
511474,31,1,Oklahoma,Nova
511475,54,0,New York,Nova
511476,35,1,South Carolina,Nova
511477,33,1,Montana,Star
511478,29,0,Vermont,Nova
511479,33,0,Wyoming,Nova
511480,36,1,Connecticut,Nova
511481,37,1,South Dakota,Nova
511482,17,1,Iowa,Nova
511483,62,0,Utah,Nova
511484,23,1,Minnesota,Star
511485,46,1,Massachusetts,Nova
511486,39,0,Hawaii,Nova
511487,62,0,Ohio,Nova
511488,46,0,New York,Nova
511489,56,1,Virginia,Nova
511490,42,0,Rhode Island,Nova
511491,53,0,Wyoming,Nova
511492,62,0,Arizona,Nova
511493,26,0,Hawaii,Nova
511494,60,1,Arizona,Nova
511495,41,1,New Hampshire,Nova
511496,23,1,Montana,Nova
511497,50,1,Nebraska,Nova
511498,20,1,Arkansas,Nova
511499,16,1,Washington,Nova
511500,59,1,West Virginia,Nova
511501,24,0,Virginia,Star
511502,43,1,Minnesota,Nova
511503,43,0,Maine,Nova
511504,62,1,Indiana,Nova
511505,19,1,Massachusetts,Nova
511506,28,1,Tennessee,Nova
511507,27,1,New Mexico,Nova
511508,17,0,Michigan,Nova
511509,58,1,Kansas,Nova
511510,25,0,Georgia,Nova
511511,60,1,Nevada,Nova
511512,23,1,Utah,Nova
511513,27,1,Ohio,Nova
511514,24,0,New Jersey,Nova
511515,29,1,Montana,Nova
511516,46,1,Maryland,Nova
511517,63,0,Utah,Nova
511518,51,1,Colorado,Star
511519,56,1,Missouri,Nova
511520,36,0,Illinois,Nova
511521,53,1,Virginia,Star
511522,48,0,New York,Nova
511523,60,1,Idaho,Nova
511524,16,1,Missouri,Nova
511525,50,1,Iowa,Nova
511526,39,1,Minnesota,Nova
511527,59,1,Alabama,Nova
511528,34,0,Delaware,Nova
511529,41,1,Oregon,Nova
511530,20,0,New Mexico,Nova
511531,56,1,Oregon,Nova
511532,61,1,Florida,Nova
511533,29,0,Delaware,Nova
511534,44,0,Tennessee,Nova
511535,33,1,California,Star
511536,60,1,Texas,Nova
511537,50,0,Minnesota,Nova
511538,25,1,Michigan,Star
511539,24,0,Maryland,Nova
511540,29,1,South Carolina,Nova
511541,23,1,New Mexico,Nova
511542,47,1,Connecticut,Star
511543,25,1,Arkansas,Nova
511544,18,1,Connecticut,Nova
511545,61,1,Maine,Star
511546,18,0,Missouri,Star
511547,23,1,Connecticut,Nova
511548,31,0,Alabama,Nova
511549,40,0,Oregon,Nova
511550,40,1,Connecticut,Nova
511551,19,0,Maryland,Nova
511552,58,1,North Dakota,Nova
511553,61,0,Alabama,Nova
511554,17,0,Texas,Nova
511555,59,0,Idaho,Nova
511556,41,1,Connecticut,Nova
511557,18,1,Maine,Nova
511558,46,1,Washington,Nova
511559,37,0,North Dakota,Nova
511560,21,0,Texas,Nova
511561,31,1,Arizona,Nova
511562,46,1,Idaho,Nova
511563,23,0,Iowa,Nova
511564,26,1,Pennsylvania,Nova
511565,54,1,Maine,Nova
511566,58,1,South Dakota,Nova
511567,28,1,Michigan,Nova
511568,26,1,Wyoming,Nova
511569,34,1,West Virginia,Nova
511570,47,1,Colorado,Nova
511571,25,0,Idaho,Nova
511572,45,1,North Carolina,Nova
511573,50,0,Maryland,Nova
511574,44,0,Massachusetts,Nova
511575,43,1,Idaho,Nova
511576,53,1,Virginia,Nova
511577,27,1,Arkansas,Nova
511578,60,1,California,Nova
511579,23,1,New Jersey,Nova
511580,45,0,Nevada,Nova
511581,27,0,Illinois,Nova
511582,16,1,Pennsylvania,Nova
511583,56,1,Arkansas,Nova
511584,16,1,Louisiana,Nova
511585,52,1,Georgia,Nova
511586,20,0,New York,Nova
511587,19,1,Illinois,Nova
511588,20,1,Mississippi,Nova
511589,44,1,Maryland,Nova
511590,33,1,Montana,Nova
511591,55,1,Delaware,Nova
511592,27,0,Maryland,Nova
511593,42,1,Mississippi,Nova
511594,57,1,Texas,Nova
511595,50,0,Maine,Nova
511596,18,1,New York,Nova
511597,29,1,Alabama,Nova
511598,19,1,Rhode Island,Nova
511599,35,1,North Carolina,Nova
511600,42,1,Michigan,Nova
511601,23,1,Arkansas,Nova
511602,20,1,New Jersey,Nova
511603,47,1,Montana,Nova
511604,55,1,Wyoming,Nova
511605,41,0,Texas,Nova
511606,35,1,North Dakota,Nova
511607,23,0,Utah,Star
511608,56,1,Kentucky,Nova
511609,47,1,Arizona,Nova
511610,18,0,Louisiana,Star
511611,18,1,Wisconsin,Star
511612,60,1,Arkansas,Nova
511613,46,1,Virginia,Nova
511614,44,0,Hawaii,Nova
511615,18,1,Minnesota,Nova
511616,20,0,Montana,Nova
511617,17,0,Nebraska,Nova
511618,25,0,Louisiana,Nova
511619,53,1,Vermont,Nova
511620,16,1,New Mexico,Nova
511621,35,1,South Dakota,Nova
511622,32,1,North Carolina,Star
511623,38,1,Texas,Nova
511624,49,0,Delaware,Nova
511625,33,0,Florida,Nova
511626,62,1,New Mexico,Nova
511627,54,1,Kansas,Nova
511628,50,0,New Hampshire,Nova
511629,55,0,Missouri,Nova
511630,44,0,South Carolina,Nova
511631,55,0,Vermont,Nova
511632,40,1,Kentucky,Nova
511633,43,0,Nevada,Nova
511634,58,1,Maryland,Nova
511635,27,1,Illinois,Nova
511636,63,1,Rhode Island,Nova
511637,56,1,Pennsylvania,Nova
511638,62,1,Connecticut,Nova
511639,29,0,Arkansas,Nova
511640,59,1,New Jersey,Star
511641,45,1,New Hampshire,Nova
511642,32,0,Virginia,Nova
511643,35,1,Missouri,Nova
511644,22,0,Mississippi,Nova
511645,61,0,Washington,Nova
511646,45,1,Oregon,Nova
511647,31,0,Nevada,Nova
511648,24,1,Alabama,Nova
511649,47,1,Colorado,Nova
511650,30,0,West Virginia,Nova
511651,56,0,Missouri,Nova
511652,47,1,Illinois,Nova
511653,35,1,Indiana,Nova
511654,28,0,Arizona,Nova
511655,62,1,Maryland,Nova
511656,28,1,North Carolina,Nova
511657,22,1,New York,Nova
511658,56,0,Delaware,Nova
511659,49,1,Michigan,Nova
511660,28,1,Rhode Island,Nova
511661,52,1,New Hampshire,Nova
511662,21,0,Vermont,Nova
511663,25,1,Illinois,Nova
511664,51,1,Kentucky,Nova
511665,33,1,New Mexico,Nova
511666,49,1,Utah,Star
511667,47,1,Texas,Nova
511668,22,0,Illinois,Nova
511669,24,1,Nevada,Nova
511670,47,0,Tennessee,Nova
511671,41,1,Minnesota,Nova
511672,54,0,Minnesota,Nova
511673,40,1,Kentucky,Star
511674,54,0,Rhode Island,Nova
511675,31,1,Connecticut,Nova
511676,62,1,Virginia,Nova
511677,61,1,Delaware,Star
511678,49,1,Alabama,Nova
511679,35,1,Massachusetts,Nova
511680,35,0,Washington,Nova
511681,18,0,Massachusetts,Aurora
511682,53,1,Alaska,Nova
511683,30,1,Florida,Nova
511684,32,1,Nevada,Nova
511685,58,1,Pennsylvania,Nova
511686,41,1,Utah,Nova
511687,31,1,Maine,Nova
511688,47,0,Rhode Island,Nova
511689,25,1,Maryland,Nova
511690,24,1,North Carolina,Nova
511691,38,1,New Mexico,Nova
511692,54,1,Nevada,Nova
511693,16,1,Oklahoma,Nova
511694,17,1,Arkansas,Nova
511695,18,0,Michigan,Nova
511696,43,1,Pennsylvania,Nova
511697,54,0,Pennsylvania,Nova
511698,30,0,Georgia,Nova
511699,31,1,Wyoming,Nova
511700,27,1,Montana,Nova
511701,29,0,North Dakota,Nova
511702,40,1,Oklahoma,Nova
511703,40,1,Minnesota,Nova
511704,52,1,Texas,Nova
511705,48,0,Maryland,Nova
511706,49,1,Kentucky,Nova
511707,59,1,Colorado,Nova
511708,31,1,Ohio,Aurora
511709,62,1,Alabama,Nova
511710,49,1,South Dakota,Aurora
511711,22,1,Louisiana,Nova
511712,53,0,Texas,Nova
511713,40,1,Georgia,Nova
511714,16,1,New Jersey,Nova
511715,59,1,Pennsylvania,Nova
511716,62,1,New Mexico,Nova
511717,48,1,Delaware,Nova
511718,47,0,Washington,Nova
511719,44,1,Washington,Nova
511720,50,1,Idaho,Nova
511721,34,1,Missouri,Nova
511722,33,0,West Virginia,Nova
511723,40,1,Wisconsin,Nova
511724,27,0,Rhode Island,Nova
511725,41,1,South Dakota,Aurora
511726,39,0,North Carolina,Nova
511727,58,1,Oregon,Nova
511728,47,1,Minnesota,Nova
511729,50,1,Rhode Island,Nova
511730,53,1,Massachusetts,Nova
511731,21,0,Maryland,Nova
511732,24,1,South Dakota,Nova
511733,17,1,Illinois,Nova
511734,23,1,Utah,Nova
511735,23,0,New Jersey,Nova
511736,57,0,Alaska,Aurora
511737,51,0,Missouri,Nova
511738,52,1,Louisiana,Nova
511739,40,1,Louisiana,Nova
511740,44,1,Rhode Island,Nova
511741,22,1,New York,Nova
511742,46,1,Idaho,Nova
511743,29,1,Iowa,Nova
511744,29,1,Maine,Aurora
511745,57,0,Iowa,Nova
511746,25,1,Connecticut,Nova
511747,36,1,Minnesota,Nova
511748,59,0,Delaware,Nova
511749,42,1,West Virginia,Nova
511750,52,0,Michigan,Nova
511751,50,0,Utah,Nova
511752,60,0,Iowa,Nova
511753,60,0,South Carolina,Nova
511754,16,0,North Dakota,Nova
511755,19,0,Minnesota,Nova
511756,37,1,Michigan,Nova
511757,43,1,Massachusetts,Nova
511758,23,0,Mississippi,Nova
511759,29,1,Tennessee,Nova
511760,55,1,West Virginia,Nova
511761,31,1,Michigan,Nova
511762,50,1,Nevada,Nova
511763,44,1,Louisiana,Nova
511764,47,1,Massachusetts,Nova
511765,19,1,Nevada,Nova
511766,19,0,Mississippi,Nova
511767,22,1,Vermont,Nova
511768,22,0,South Dakota,Nova
511769,30,1,Iowa,Aurora
511770,63,1,Virginia,Nova
511771,29,1,Alabama,Nova
511772,51,0,Georgia,Nova
511773,34,1,Alabama,Nova
511774,41,0,North Dakota,Nova
511775,59,1,New Jersey,Nova
511776,20,0,Michigan,Nova
511777,39,0,California,Nova
511778,17,0,Maine,Nova
511779,29,1,Missouri,Nova
511780,20,1,Washington,Nova
511781,42,0,Connecticut,Nova
511782,22,0,Kansas,Nova
511783,23,1,Connecticut,Nova
511784,25,0,Kentucky,Nova
511785,52,1,Massachusetts,Aurora
511786,57,1,New York,Nova
511787,62,0,South Carolina,Nova
511788,19,0,New Hampshire,Nova
511789,38,1,Vermont,Nova
511790,51,1,Pennsylvania,Nova
511791,57,0,Kansas,Nova
511792,46,1,Texas,Nova
511793,56,1,Wyoming,Nova
511794,16,1,Minnesota,Nova
511795,63,0,Utah,Nova
511796,56,1,Missouri,Nova
511797,45,1,Missouri,Nova
511798,33,1,Michigan,Nova
511799,58,0,North Carolina,Aurora
511800,33,0,Hawaii,Nova
511801,30,1,Arizona,Nova
511802,19,1,New Jersey,Nova
511803,53,0,Connecticut,Nova
511804,36,0,Washington,Nova
511805,49,1,Georgia,Nova
511806,63,1,Nevada,Nova
511807,31,1,New Mexico,Nova
511808,40,1,Indiana,Nova
511809,58,1,Mississippi,Nova
511810,37,0,Arkansas,Nova
511811,53,0,California,Nova
511812,56,1,Alaska,Nova
511813,63,0,Georgia,Nova
511814,24,0,Georgia,Nova
511815,57,1,Rhode Island,Nova
511816,47,1,Nebraska,Aurora
511817,35,1,Nebraska,Nova
511818,18,1,Virginia,Nova
511819,57,1,Idaho,Nova
511820,59,1,Illinois,Nova
511821,21,1,Texas,Nova
511822,48,0,Oregon,Nova
511823,54,1,Montana,Nova
511824,32,0,Wisconsin,Nova
511825,33,1,Washington,Nova
511826,42,0,Wyoming,Nova
511827,43,1,South Carolina,Nova
511828,53,1,Ohio,Nova
511829,39,0,California,Nova
511830,44,1,Connecticut,Nova
511831,21,1,Nevada,Nova
511832,62,1,Louisiana,Nova
511833,25,1,Colorado,Nova
511834,58,0,Wyoming,Nova
511835,45,1,Alabama,Nova
511836,56,1,Florida,Nova
511837,16,1,South Carolina,Nova
511838,40,1,Hawaii,Nova
511839,32,1,South Carolina,Nova
511840,31,1,New York,Nova
511841,20,1,California,Nova
